user_id,recommended_items
15100,1668653 1409571 1172132 655749 1562308
15549,1953745 2093033 2313858 2770501 190406
15611,1870216 55931 1002462 1404113 708855
16228,657183 1244196 1162250 784737 266412
16874,2353116 2396906 1608107 2216677 2279821
16971,138623 582631 127153 1859722 1168923
18097,1428371 42465 1353323 2410081 1168736
18564,1099911 1780277 734953 247748 932710
18796,760206 1551995 1027708 1929081 214485
18994,337914 1640415 1309002 406606 1399869
19544,2419733 929802 2104695 1682163 537350
19679,1656648 546036 2429450 2178266 1254226
19704,712930 1606193 66772 2126024 1925879
20101,1655463 2566970 919742 106516 2030759
20679,542471 1528443 2621819 2326175 791461
20815,27083 1820087 890051 176021 1074013
20979,2189661 485102 1029640 1702541 1542593
21195,811515 1996980 1084672 2058516 1985150
21324,1796117 225268 746473 600652 614602
21578,657183 1244196 1162250 784737 266412
21627,1953745 2093033 1339536 283507 1938207
21663,213472 2617752 2656392 2457976 2209942
21813,1663921 2782726 2475013 1309362 2821119
21835,468120 708303 830488 1260452 1404113
22107,986950 2251758 484085 457843 1486947
22206,2639969 976879 1955247 645790 274885
22591,1834588 1880316 1328711 2364286 882380
22728,657183 1244196 1162250 784737 266412
23229,1908731 1860035 2397541 265291 1266442
23361,815404 2382705 705330 2383991 1710715
23459,2313955 537780 2609595 1716359 659969
23667,1536780 1735458 2444789 2243784 859110
23718,852950 884768 838745 1408383 2214596
24419,657183 1244196 1162250 784737 266412
24465,165917 80271 2373028 219858 2315453
25906,366083 1703758 2774426 265564 2434752
26038,81964 1689895 1304222 1256795 756594
26658,596831 222179 280027 426427 1518781
27187,62452 1718188 2275215 1217717 2033136
27501,990589 1804431 1666119 250398 2798610
27638,2340587 106209 1524219 531397 1335488
27707,2430891 2285913 2089002 34232 230819
27727,1809836 71285 109925 335910 409245
27845,750751 2581784 246259 1004203 1274062
27931,2704587 769814 691216 1980857 133371
28232,120395 1207661 701927 1765174 2508567
28739,770827 114894 2121581 806981 223250
28801,1758920 2130753 2277811 1200177 282824
28972,1452579 2227010 1007361 2511483 1922984
29072,5726 78664 1429221 450489 2571911
29146,1243037 1900852 1377249 447312 2192350
29212,2073499 2190835 1303261 1349223 2687809
29340,389056 2676165 1930814 1795899 2556981
29449,557005 209611 1407200 2251758 340121
29519,1162250 343377 784737 1443706 2106311
30094,1168589 1613989 918388 1403170 846416
30368,657183 1244196 1162250 784737 266412
30774,657183 1244196 1162250 784737 266412
30910,1531150 2215624 350611 1593756 1773240
31318,2480339 602445 1682300 761913 1647934
32111,657183 1244196 1162250 784737 266412
32371,2124008 209074 282824 517620 359609
32434,244688 525772 482700 1488070 2807260
33119,657183 1244196 1162250 784737 266412
33317,2080213 72989 380376 2042690 261069
33492,18386 924377 2458486 2597653 2667620
33552,2098158 1015502 1259502 1719302 2819375
33704,2420135 1443706 2313894 1069281 2459081
35125,2496018 2201461 1507948 2651082 551806
35517,2740864 128024 1200792 1770648 2801020
35752,2087623 741927 1196465 2350332 1346017
36049,1128638 398787 1918359 2251704 1900229
36125,2604447 1182126 2150511 1188664 2751339
36396,657183 1244196 1162250 784737 266412
36940,166340 2245226 1840607 566295 1304222
37187,1590528 675243 2376471 714376 878016
37351,958759 2562069 931904 1055980 1602742
38059,2194493 1600861 252232 2600575 2532918
38189,1040704 849732 1793137 363420 2069813
38365,1021150 118687 1454676 1677263 2114265
38481,17132 1243037 1900852 1098302 1377249
38730,1330328 2218230 1351818 2304502 154119
38944,912478 2434102 2827386 2365011 857213
39189,657183 1244196 1162250 784737 266412
39773,1098993 1139749 994434 2628608 1056354
39778,1338970 906817 806348 2528730 2712726
40141,1383071 499544 465997 2716010 2677461
40180,565050 1144348 744459 2099807 2240695
40246,2125001 1194695 2734865 2493862 2262078
40468,1613050 465997 1805527 1417798 161945
41309,1860035 2397541 265291 1266442 1981683
41345,1340384 2045328 2096809 1519327 1715993
41383,958406 593769 2773490 1583240 1610995
41403,1015667 925940 273670 1448364 220233
41629,464395 397622 2146164 1493884 988899
41649,1417895 2328702 2243184 1299396 895922
42051,184768 100398 964892 1049685 1227500
42321,657183 1244196 1162250 784737 266412
42617,258349 1497590 1242261 2439247 1604573
42912,2609595 1716359 659969 2800967 1294039
43088,1940597 2043664 842387 2106638 1130782
43399,1232188 1100303 1948552 2531228 464327
43444,657183 1244196 1162250 784737 266412
44628,1022841 838520 1314507 1062882 170028
46074,657183 1244196 1162250 784737 266412
46106,2543838 695196 867170 1184304 824996
46377,968392 2723998 797433 778416 2415138
46391,1125616 886874 1868051 57424 866686
46874,2750341 1809836 2680669 2220227 2238716
47353,2454484 582798 1370466 1112209 747435
47387,476656 1383920 617661 837884 1369477
47475,378275 1412112 1264258 2213663 879766
47662,2241130 1332465 2240591 1626821 2492063
48463,657183 1244196 1162250 784737 266412
48478,4499 732896 2771276 326075 301390
48675,354325 22865 1747247 2395587 256460
48789,1370327 2079907 1843 887044 688913
49239,2819671 2091212 1594435 886778 753135
49334,453607 516723 1515138 2202525 2232175
49418,1015270 1849543 1460943 2085818 465715
49794,1112209 680021 824407 747435 560550
50754,2784346 503355 1027429 638518 673189
50874,926265 2503726 1830651 593816 2005093
51289,1742276 2233895 717636 111553 51282
51380,2415019 746387 698130 518244 92714
51416,2717170 381727 1971103 1856900 2308647
51445,1510800 1854409 1319780 2152268 2474563
51851,1844956 812000 1104777 419239 1498193
52067,1126490 2321476 1118736 816581 1741767
52207,1552003 1973323 1947896 2400469 925131
52730,266412 139004 2823587 72465 468120
52831,2110350 2091857 78177 1596284 1318349
53121,127629 1335576 1359640 2226366 2367518
53574,1850112 2824502 1831349 963479 2115383
53638,1936328 1814365 1981654 1982972 2666148
53677,288855 758113 15786 954356 30850
53760,97392 1212042 1808597 1956960 2250299
53874,471381 919088 2280574 2417411 2591789
54382,324939 371778 195655 2062738 1709943
55261,2474563 2588924 1273014 204756 2616253
55358,751843 2182050 1817830 1883209 2565540
55450,1839950 999984 2140677 2041935 2183636
55534,657183 1244196 1162250 784737 266412
56110,1418346 1357017 1926741 2045954 620382
56216,1622709 85885 2298718 1042335 836451
56227,259735 164645 2049946 1222450 951920
56317,1042576 2614674 1767343 685748 736830
56439,1125047 2230478 1921251 1014514 2179384
57013,596178 1069281 2313894 266412 657183
58197,1575953 2248487 2092474 17951 1174835
58250,2811292 2262010 225270 1672746 1011848
58548,1323535 94520 1957151 337778 680520
58600,1595372 47583 460717 79531 278589
58624,2778525 1244196 2031981 2466095 42452
58695,2817943 574616 584046 1391258 301671
58784,657183 1244196 1162250 784737 266412
58798,1860035 2397541 265291 1266442 1981683
58833,2029977 1683530 2808958 2456261 2266576
59104,1863252 92000 2309397 722373 136466
59135,1839946 1947641 2569807 72914 165162
59546,1866241 2439025 2624682 2008598 1203059
59782,2492753 211952 201448 2731653 2538202
59842,1948109 449238 595858 1769400 265048
60155,2825019 77922 2189310 2590990 2654924
60471,268677 2368632 2316673 1733199 2593290
60496,657183 1244196 1162250 784737 266412
61016,1053542 823512 1244196 79531 2310939
61298,1097917 608097 1473094 1721100 388420
61873,2514134 2047663 1471465 567387 2747423
62808,1792455 2330261 876278 290404 1971008
62908,2362916 2798483 2796479 2591944 554760
62914,657183 1244196 1162250 784737 266412
63061,1301316 1794685 636889 1456599 1576725
63163,191281 289273 111250 1882624 1347460
63322,368950 2104059 1676367 1445872 2297191
63597,952835 962855 568926 1364604 1453462
63753,1858271 241244 2481832 1573426 253688
63872,2084657 2643805 2538660 2504364 820019
64303,543184 498337 2084689 435685 2097351
64930,1521729 527698 2602148 84249 1001511
65592,1361956 2653847 723096 2121581 1864294
66592,590874 1995511 1098890 795787 2381714
66908,461881 789181 1814179 2725620 1003164
67173,982000 974107 2584153 1727576 896092
67354,1273362 394084 2075513 1310282 409422
67659,1438328 274499 388384 2430875 1963226
67705,1820087 176021 1878292 1496101 2000520
67752,657183 1244196 1162250 784737 266412
67939,349653 2451675 696169 65979 1074577
69088,657183 1244196 1162250 784737 266412
69418,2395409 497948 2717337 2612234 1199649
69428,665194 2371498 1502246 2249067 2394806
69757,183374 1900952 1080935 2484384 1939406
70134,2267926 2692623 2775331 845846 635107
70534,19469 5518 2311396 2833622 215403
70547,34986 1736140 1926006 223177 2782176
70649,2694820 2377426 2360507 1119103 807711
70855,1864723 2017178 1675652 343840 1806878
71226,2095658 1546630 2507878 2717460 416231
72027,1029678 2389477 221779 612155 18692
72461,1453977 1937975 626195 1550316 1881365
72570,53378 103803 661506 1018724 1058584
73454,1678673 2453690 2736269 851798 371195
73471,1626821 1332465 2492063 1314105 2412878
73525,2334633 1510766 2754205 2785201 2172112
74032,657183 1244196 1162250 784737 266412
74663,839657 196678 1788462 1413621 978210
75611,882543 1376058 1835742 2760857 2489725
76103,731 116763 2011456 1391673 1780684
76608,2663421 1354178 1532789 1342499 874136
76720,2054159 29061 1501510 275800 180261
77440,1413065 2785646 2333720 2398650 77066
77641,2253574 422508 1149589 515301 1458606
77738,2733860 2779760 1839128 2039257 2422612
77942,657183 1244196 1162250 784737 266412
77992,1612593 505172 783634 673189 2281423
78016,1398399 2112096 1126753 507102 1552463
78100,2800658 718372 2814747 674630 147884
78298,657183 1244196 1162250 784737 266412
78784,2733672 1266023 1429221 770613 2571911
79349,262552 1643381 39524 2200718 2457005
79426,692294 2324705 2420379 1391858 2741874
79738,1012298 1149548 2143816 331730 479552
79802,1619241 943916 2471983 2259652 793921
80026,99308 1494459 2256454 2044711 1430834
80113,657183 1244196 1162250 784737 266412
80743,2589105 791444 450722 2695763 302585
80933,249889 488900 846444 377240 395718
81213,1521292 2597653 2458486 2667620 1326656
81342,323022 395053 1007632 2208874 1065932
81375,657183 1244196 1162250 784737 266412
82204,1726537 362155 1889823 2361765 1005911
82500,2745098 2472193 1754494 1817632 1602526
82645,2088166 2699781 2679769 1874092 2062952
82778,1417798 161945 2592316 2695577 2072441
82848,657183 1244196 1162250 784737 266412
82953,445289 2749943 1621655 667811 266412
83200,1776696 1407200 557005 1820087 2251758
83840,1547988 1031145 1963993 2649322 2823598
84028,557698 803675 2507177 1337184 62782
84579,1714427 2044645 408560 1930115 699463
84814,657183 1244196 1162250 784737 266412
84989,876529 1844001 816307 2192679 1384921
85006,2079738 727382 1914104 1245050 1950458
85011,605165 478401 1022000 1038899 569351
85432,1331217 2734865 2493862 2107610 1200295
85921,585801 2388720 2505495 1939207 578635
85958,657183 1244196 1162250 784737 266412
85991,1414730 717081 2514968 1120044 2278924
86194,2419414 1741887 1060558 591008 207552
86285,502195 1902651 1340237 1290377 98077
86316,931252 1577713 243350 2224825 579327
86856,560881 1747475 1850147 1752354 2141498
87127,657183 1244196 1162250 784737 266412
87569,2632099 83516 186124 267282 1080427
87622,2535653 625287 2454808 1023454 2360744
87629,472040 1174528 949686 845102 67995
88090,1652791 2224694 116922 2154672 347954
88699,357345 2500091 1126440 739072 1362042
89595,657183 1244196 1162250 784737 266412
89700,1495528 1521222 596770 28448 351890
90134,462493 307743 796888 2171176 2124560
90275,2423575 256509 277327 161547 433674
90552,649120 2222005 1885121 1711976 2144187
90609,557698 1283135 2024094 1189146 1734499
90615,2275450 1717683 330029 2747572 1726648
90733,1588444 562726 2293356 1934897 752019
91295,1702063 224352 2107561 2507090 555132
92019,611038 2111288 1515745 1319352 770613
92182,657183 1244196 1162250 784737 266412
92343,71403 1661226 2594970 2281899 810035
93312,657183 1244196 1162250 784737 266412
93887,1083431 1271200 1588847 1189784 1497556
93930,2005840 251069 2306879 2656817 2515377
94336,2570264 2054897 2816162 1290281 708734
94417,1448905 2226836 1821771 2624540 2004115
94548,657183 1244196 1162250 784737 266412
94665,2699781 2103502 1912054 1913566 2322286
94805,1339513 66525 2721666 2769636 403495
94918,367278 2633505 359531 2501297 2245367
94945,203700 1422019 1878298 1681488 1407523
95321,2183646 237303 279917 1159070 2790877
95619,657183 1244196 1162250 784737 266412
96109,1270996 71756 2755499 2120398 2647855
96164,977979 760311 303593 2760857 445231
96187,725280 554962 2440958 2447834 2732242
96756,657183 1244196 1162250 784737 266412
97135,2167980 2253228 429123 1904877 669185
97204,893084 2597076 2595899 986700 1288592
97375,2716375 2823602 440405 332171 354284
98005,1967674 2565156 1545735 367427 1435584
98174,657183 1244196 1162250 784737 266412
98287,2158490 2285550 2139953 151811 183236
98458,2351826 1797481 429937 347246 2259324
98716,1260531 893799 660656 2200859 1608366
99109,1007911 2548255 388178 1107046 2357479
99155,2460146 1061502 2773641 332313 561095
99208,1436601 1079824 415485 334779 2125800
99598,657183 1244196 1162250 784737 266412
99751,94061 1761728 2034007 2060782 2288645
99972,570610 61169 1851312 592308 55094
100399,964496 452539 1697116 1372424 635003
100521,36302 1332313 852898 2227012 483531
100803,914591 1446413 1432589 49077 975853
101222,1485172 2556639 774818 586587 1254986
101236,527236 369713 462917 665586 2082072
101276,88271 1143105 1937899 2494652 148278
101454,1052249 316689 2120393 428736 2758462
101666,276880 650831 205359 2031981 717635
101774,2240395 1553576 2533911 126246 1811451
101857,657183 1244196 1162250 784737 266412
102002,657183 1244196 1162250 784737 266412
102545,561169 227773 46364 1812803 529891
102885,1158707 1585376 581998 1201239 2616751
103027,2809247 222527 1625432 1188818 1060036
103310,323630 1959710 1713160 2804221 1286605
103669,168373 1718977 1795460 128623 250241
104001,266412 2459081 2420135 468120 1047625
104796,2349045 823247 293564 2193120 1904160
104965,1113538 1629741 511739 94624 534380
106202,657183 1244196 1162250 784737 266412
106391,2293000 1059931 740037 118588 1716082
107447,312101 895087 1125071 224560 2745120
107528,2803305 840580 1842677 600690 987162
107952,657183 1244196 1162250 784737 266412
108109,2200859 439659 1052249 275800 180261
108891,854322 2717337 2612234 1377710 2010205
108961,657183 1244196 1162250 784737 266412
109308,2214938 2106586 493733 317396 1841263
109548,2488169 1220514 1933128 695892 1984981
109646,943279 1686571 2546303 628817 1509943
109809,1254405 1428918 1570312 1948918 1153797
110004,323364 1450645 1656083 1194849 2675368
110221,657183 1244196 1162250 784737 266412
110636,2142637 959862 607851 195162 2479311
110951,1090147 2287074 782207 2768790 2399276
111479,623544 1417895 2328702 2243184 1299396
111602,1666035 691256 2185887 209074 1162369
111836,1964538 1984768 552650 2033529 999463
113405,287676 1680783 1024000 257339 1843411
113510,2474563 2588924 1273014 204756 2616253
113784,1977219 20551 2319886 819408 2505587
113942,2432821 611656 77395 273098 704752
114764,1256874 546243 69520 429608 2412878
115337,508676 42452 1883184 1774879 2545674
115389,657183 1244196 1162250 784737 266412
115642,2532 2342664 959837 1082647 1565876
115791,432178 685185 2403031 1174327 2001429
116228,1926470 96190 447237 1408790 1481120
116670,1326656 1645351 1711681 964892 1838433
116847,1604545 410815 2022786 65627 611454
116871,404589 1224804 220307 1343850 1301817
117095,363996 970741 1922041 2550046 43760
117355,378726 394095 1054489 2062331 674319
117952,2312457 383917 1747030 1338318 2639888
118118,1176133 512040 1350623 1452405 1242261
118326,329308 796430 1000266 1860035 2397541
118441,1661018 1915573 2547974 2805041 77721
118743,1153530 1143366 129506 1674800 183990
119429,2241915 1246777 1181090 635908 325084
119526,657183 1244196 1162250 784737 266412
119952,2750341 2680669 883274 2310294 376507
120436,881934 2799800 987566 2259629 573233
120617,237200 1145024 1453795 864280 85324
121169,1705792 1258922 216920 2062248 426599
121312,108908 554296 510422 2743796 1633797
121482,1808280 1889273 2594163 1373867 933017
121594,319948 2565823 1654079 2326449 2578166
121611,657183 343377 1162250 536047 1386412
121662,332354 291669 503359 2774933 944653
121757,781044 2176557 1493438 1293897 2465984
122086,657183 1244196 1162250 784737 266412
122087,1162250 343377 1443706 784737 554760
122260,509306 345430 1700653 1860035 2397541
122394,657183 1244196 1162250 784737 266412
122653,657183 1244196 1162250 784737 266412
122688,657183 1244196 1162250 784737 266412
122826,1206594 1838961 1920764 416609 1431191
122862,2001545 621803 7889 583779 1279819
123738,1190153 1242797 1188130 1812138 2466509
123936,2762328 1469326 757521 1370899 2285038
124188,823512 1640028 1156803 538069 1129899
124399,357532 381720 287913 1511497 1081673
124663,2611136 2299184 822880 2765524 1486633
124833,657183 1244196 1162250 784737 266412
125035,2653281 1767296 2480676 391272 2270280
125163,499071 401833 1530841 1858597 1702742
125183,2275702 1514815 1441084 456553 1873778
125749,742386 2309290 373206 246007 1152060
125921,1834881 572494 2628908 2232754 271698
126548,1860035 48149 2303808 1265391 1211072
126643,294267 1182348 340255 729557 1930813
126771,870222 686822 2572476 1741651 1405571
127238,657183 1244196 1162250 784737 266412
127260,290318 855529 1963799 712761 1138157
127289,1479988 2392546 1720793 935775 953617
127607,2067346 2771700 2772187 221434 86217
128258,741480 1937463 1405085 143046 1765000
128444,2656993 2372617 482450 642270 1884622
128892,2312579 2080710 2288856 1009707 2373953
129287,340121 164623 77356 1086695 712901
129582,2277811 2615257 710260 1890052 93985
129765,710727 2391945 2198536 2164559 1447547
130419,1605560 1525639 1733639 1461722 2438886
131287,1624090 1042335 448605 2616493 1474679
131400,1468233 1816725 277403 597887 2229928
131843,5434 2481569 1747910 360803 568900
131876,616398 616808 2520637 2444967 1430800
132162,1123622 472313 1149796 1990286 201304
132303,665723 1212859 1772053 2209198 2467686
132458,531721 1836522 708575 1487800 1144708
133042,990808 59567 1671781 1592726 2230624
133480,231075 1987689 341401 2009393 1333577
134993,657183 1244196 1162250 784737 266412
135249,663635 1478910 1314507 2093827 1999613
135647,2698934 755471 103183 215249 2127112
135701,1079784 654798 2785925 143637 2193636
135905,1196288 2616626 2063689 1886261 1891069
136018,648375 2285978 2790981 229129 1864454
136346,707286 1193409 1860035 2397541 265291
136526,1117025 1344375 1189044 1964245 1584138
136595,1154274 2089007 2569663 2735019 807545
136741,623544 1417895 2328702 2243184 1299396
136883,2031981 2466095 1181698 1854085 650831
137168,1176350 2007840 2746928 174133 1411259
137251,2698738 417300 1903894 2218060 2381297
137295,637452 1504925 2654568 2007314 2440098
137522,578403 830597 817126 2193334 37737
137940,302708 409012 269418 2547131 912478
138017,1253294 2609190 2242139 835231 603719
138722,2103306 1432568 2501356 2021532 2698468
138977,1250084 1687167 852176 1652575 1429391
138982,666264 1838929 1669483 2148169 1151390
139306,1254609 295292 2724925 1933213 2567352
139725,925939 1615234 695332 1669392 838520
139968,1230754 936454 1481381 1741679 2451423
140225,2300595 2784642 2405911 1021972 1302933
140830,557005 340121 209611 1407200 1888822
141431,657183 1244196 1162250 784737 266412
141434,1774879 2424693 982359 1038209 42452
141654,2672208 2449383 2556498 616808 1252029
141923,1961115 958454 1803629 1654632 142983
142537,657183 1244196 1162250 784737 266412
142751,968865 1355200 2342598 1016374 1200077
142825,2191238 1683951 177923 228426 778797
142969,406606 337914 1309002 631887 2612866
143178,657183 1244196 1162250 784737 266412
143537,1941772 2762328 1469326 757521 2297159
144144,1239885 1403565 286472 569721 68742
144191,1433930 1284451 133593 227314 320601
144636,657183 1244196 1162250 784737 266412
144643,1357513 2217878 2241626 2410846 2299440
144750,183977 1482846 885686 1104146 262043
145381,479095 1007632 2208874 1065932 1376895
145533,2117401 1149589 515301 1542349 797919
145734,2375480 1616588 588716 975447 2590272
145853,2444635 1392400 18121 1423150 1274931
146193,657183 1244196 1162250 784737 266412
146199,489665 1828649 1723559 1314105 147350
146286,657183 1244196 1162250 784737 266412
147516,1676992 2087559 1672969 1510300 2054298
147664,1060634 751897 605178 2503787 777252
148342,755642 67066 1187287 227352 2256762
148749,1095870 1647414 1558051 422888 1781631
148981,1840607 566295 786554 2800658 1966185
149198,657183 1244196 1162250 784737 266412
149616,657183 1244196 1162250 784737 266412
150039,2385436 1621790 1350650 1402155 1495227
150057,2590783 2641530 2452981 866797 1242688
150611,2553566 1976502 568586 1292577 2181039
150721,2674953 882552 2532514 1513065 204306
150852,742769 974615 1249184 1427513 1695677
150854,2400484 1109355 1176133 2470649 1021927
150858,2106016 2616738 1951091 2565670 2037178
150949,2061071 2072129 2750190 687330 844073
150980,1393293 336977 1531706 2136327 1126688
151024,41124 2519911 592308 570610 2001101
151528,1323080 1194665 494504 2225560 719957
151666,657183 1244196 1162250 784737 266412
151707,2661440 942854 1205745 1281387 2196608
152067,2391945 2312162 1722245 1831334 2686239
152831,1846003 1663291 2569062 2753534 2786807
153486,1597791 1826488 2108562 2726902 1752441
153970,797143 738013 952894 2185157 1210970
154279,272659 114762 1209972 2212525 1401319
154525,917380 2185785 333557 1611158 1617812
154692,1138641 1091605 2721344 717979 1612030
155196,1269579 1698920 2047663 2161119 1823294
155704,177287 646933 1184118 859242 2204352
155734,657183 1244196 1162250 784737 266412
155750,204756 2616253 2205631 2705505 1763556
156207,109773 212411 687269 408816 1682831
156682,1733744 2315490 2490129 1474992 1485431
156731,452534 704186 1558205 2549873 2421094
156890,1197333 135841 2406733 432717 1633370
157018,1875102 1727892 2023285 1615202 652373
157347,2568049 2646138 1375207 1219865 2596184
157372,801984 1698884 66525 1840501 646732
157411,2755931 416914 1188603 1352448 2826800
157436,111570 647971 1779406 605104 704907
158275,657183 1244196 1162250 784737 266412
158445,657183 1244196 1162250 784737 266412
158466,296723 938102 591501 548067 503580
158759,1950458 63688 1725761 337927 1246999
158786,592044 978210 553594 691943 1390437
158919,657183 1244196 1162250 784737 266412
158944,657183 1244196 1162250 784737 266412
159617,307370 1958004 2522611 2435891 39345
159701,945196 892320 1670427 1262716 819985
159921,2393472 230293 1543356 1978083 1429985
160502,2718899 213964 1580438 233103 2735424
160533,2530073 1340818 1484088 2076941 12498
160623,639892 458239 2095262 2238597 641342
161242,872187 538069 257496 1774879 389610
161521,445001 132121 737681 2154667 1400391
161612,893084 2597076 1922041 1103175 2550046
161662,657183 1244196 1162250 784737 266412
162063,307095 2659130 997052 145590 1676305
162457,7709 2152885 1307840 2114693 1926831
162510,554226 670600 1509637 937049 612155
162529,1530760 2050563 2046435 2710011 2738821
162564,2331715 2232458 1860035 2397541 265291
162646,737856 2432382 73464 2441072 1124864
164126,657183 1244196 1162250 784737 266412
164502,562726 2600575 1052097 1426791 2738978
165095,901645 1173526 1931528 2109828 249024
166047,777282 2157290 182877 2157200 2481053
166280,266412 2466095 657183 1069281 1443706
166546,1826292 1880337 1958541 2391125 2776284
166998,1666035 209074 1758920 1261364 691256
167169,2521990 725565 2596192 482130 2302162
167292,85529 2560387 2392101 938013 1618790
167793,832223 359688 314338 291073 201304
167910,331650 2029130 2047332 1392393 2030128
168003,1162369 366803 214434 81348 1501048
168241,1236122 1508724 1006390 780510 293528
168452,2470778 1405936 1825406 2438123 145579
168573,442399 1423661 660507 1749097 962944
168880,657183 1244196 1162250 784737 266412
168971,657183 1244196 1162250 784737 266412
169437,1124168 1964480 2481132 577469 2091352
169786,169068 1679143 2420135 2325510 2459081
170008,2287892 1382652 65415 2703849 68916
170333,2142945 15029 1436601 2797278 1069871
170601,1764519 1047625 468120 1948552 464327
170611,131889 2159449 259359 484535 1497519
170666,625711 2734883 1695664 1636910 2186445
171078,657183 1244196 1162250 784737 266412
171152,369497 476469 2385399 2101279 970420
171375,2549124 2112023 2243369 678167 788075
171516,140189 1994509 1102385 325222 812691
172325,718582 377881 778281 206650 2054802
172413,1173526 2494962 1861415 1301429 978210
172636,1022165 2085237 186983 443864 1040078
173125,470217 801174 1895585 2732837 2423973
173245,657183 1244196 1162250 784737 266412
173555,1825750 2111626 926097 1981898 1611347
174181,541220 2827667 518897 2078789 1468655
174608,2474065 438469 2032403 663621 1743033
174882,657183 1244196 1162250 784737 266412
175027,1487402 530492 476704 854966 1976300
175162,657183 1244196 1162250 784737 266412
175344,424604 2233057 2290147 2765665 551524
175369,657183 1244196 1162250 784737 266412
175546,574969 1818501 2448253 2187754 1222478
175644,892024 164645 2229203 297006 688913
175696,1414122 109931 2533314 342698 2470216
176268,1687326 286716 364729 2493474 2070664
176638,260100 2009453 1160998 1574295 2201955
177089,1860035 2397541 265291 1266442 1981683
177373,1936073 2547597 2103306 2767102 595394
178074,920509 1447480 379025 1663821 2222638
178588,627983 2608391 2769636 52487 2187173
178902,665747 1854447 2035205 404357 2536719
178946,3008 1495146 1986511 2722505 2603155
179637,1303564 2458178 2087707 1561920 687353
179690,823816 1825202 904327 1473561 1536780
179744,1094985 2530342 2089732 1204830 1992780
180411,1860035 2397541 265291 1266442 1981683
180693,1533631 1828700 2342549 1756092 961685
180988,1552003 1973323 1947896 1118968 1860035
181348,2328808 401208 1515764 559106 628817
181413,1718890 1534080 2269715 922336 2187741
181536,1730546 2192141 1969234 2794492 2087530
181782,1138469 2637673 1159975 2269779 2609409
182123,1148573 1646680 1015267 926191 791402
182147,639237 766086 381947 1244217 1789645
182605,1809836 1132146 2750341 2423893 2325510
182959,1422111 53378 103803 661506 1018724
183367,665436 2311337 1245359 1780615 1856113
183704,657183 1244196 1162250 784737 266412
183959,1655463 2566970 1918242 1722257 95820
183987,723756 2379941 571748 2459791 272374
184048,657183 1244196 1162250 784737 266412
184787,2759578 653600 795629 2512904 2392068
185441,2469911 668484 560744 2129017 1629633
186401,2204352 2795685 2025065 1658400 196538
186899,2759433 1715268 1640169 147315 788416
186960,657183 1244196 1162250 784737 266412
187284,215655 1847855 2502223 1171752 1930096
187935,1497762 797482 644082 1196133 623006
187991,1014290 1491968 1492086 1855824 2035355
188190,998492 2411210 974107 2584153 1727576
188906,2391945 1831334 604795 1722245 1447547
189264,499544 465997 1805527 1417798 161945
189295,1120623 792427 165949 2083129 2568004
189309,2016076 972816 2535399 1985150 1049395
189335,657183 1244196 1162250 784737 266412
189401,2056406 2415916 1933730 4016 1741305
189421,151102 2657866 1316137 34777 2684398
189470,1140869 278589 2778525 1244196 1165605
